Country Name,ISO3,Year,HDI,Suicide_rate,GDP_per_capita,log_GDP_per_capita,income_group_auto,continent,Low_data_quality_flag,HDI_sq,Suicide_rate_lag1,HDI_lag1,Low_data_quality_flag_panel
Kazakhstan,KAZ,2021,0.801,18.2,10831.334367431711,9.290198542694442,Upper-Middle,Asia,✅ Sufficient data,0.6416010000000001,18.03,0.806,✅ Sufficient data
Kazakhstan,KAZ,2022,0.802,,10831.334367431711,9.290198542694442,Upper-Middle,Asia,✅ Sufficient data,0.6432040000000001,18.2,0.801,⚠️ Low data reliability
Kazakhstan,KAZ,2023,0.837,,10831.334367431711,9.290198542694442,Upper-Middle,Asia,✅ Sufficient data,0.700569,,0.802,⚠️ Low data reliability
Kenya,KEN,2010,0.545,,1659.6323976939202,7.414351409655207,Low,Africa,✅ Sufficient data,0.29702500000000004,,,⚠️ Low data reliability
Kenya,KEN,2019,0.604,,1659.6323976939202,7.414351409655207,Low,Africa,✅ Sufficient data,0.364816,,0.545,⚠️ Low data reliability
Kenya,KEN,2020,0.599,6.84,1659.6323976939202,7.414351409655207,Low,Africa,✅ Sufficient data,0.358801,,0.604,✅ Sufficient data
Kenya,KEN,2021,0.596,6.82,1659.6323976939202,7.414351409655207,Low,Africa,✅ Sufficient data,0.355216,6.84,0.599,✅ Sufficient data
Kenya,KEN,2022,0.601,,1659.6323976939202,7.414351409655207,Low,Africa,✅ Sufficient data,0.361201,6.82,0.596,⚠️ Low data reliability
Kenya,KEN,2023,0.628,,1659.6323976939202,7.414351409655207,Low,Africa,✅ Sufficient data,0.394384,,0.601,⚠️ Low data reliability
Kyrgyzstan,KGZ,2010,0.661,,1163.0019324264022,7.058759814104904,Low,Asia,✅ Sufficient data,0.43692100000000006,,,⚠️ Low data reliability
Kyrgyzstan,KGZ,2019,0.699,,1163.0019324264022,7.058759814104904,Low,Asia,✅ Sufficient data,0.48860099999999995,,0.661,⚠️ Low data reliability
Kyrgyzstan,KGZ,2020,0.691,9.17,1163.0019324264022,7.058759814104904,Low,Asia,✅ Sufficient data,0.47748099999999993,,0.699,✅ Sufficient data
Kyrgyzstan,KGZ,2021,0.696,9.25,1163.0019324264022,7.058759814104904,Low,Asia,✅ Sufficient data,0.48441599999999996,9.17,0.691,✅ Sufficient data
Kyrgyzstan,KGZ,2022,0.701,,1163.0019324264022,7.058759814104904,Low,Asia,✅ Sufficient data,0.4914009999999999,9.25,0.696,⚠️ Low data reliability
Kyrgyzstan,KGZ,2023,0.72,,1163.0019324264022,7.058759814104904,Low,Asia,✅ Sufficient data,0.5184,,0.701,⚠️ Low data reliability
Cambodia,KHM,2010,0.542,,1950.2555327942348,7.575715685431062,Low,Asia,✅ Sufficient data,0.293764,,,⚠️ Low data reliability
Cambodia,KHM,2019,0.596,,1950.2555327942348,7.575715685431062,Low,Asia,✅ Sufficient data,0.355216,,0.542,⚠️ Low data reliability
Cambodia,KHM,2020,0.596,4.53,1950.2555327942348,7.575715685431062,Low,Asia,✅ Sufficient data,0.355216,,0.596,✅ Sufficient data
Cambodia,KHM,2021,0.596,4.54,1950.2555327942348,7.575715685431062,Low,Asia,✅ Sufficient data,0.355216,4.53,0.596,✅ Sufficient data
Cambodia,KHM,2022,0.6,,1950.2555327942348,7.575715685431062,Low,Asia,✅ Sufficient data,0.36,4.54,0.596,⚠️ Low data reliability
Cambodia,KHM,2023,0.606,,1950.2555327942348,7.575715685431062,Low,Asia,✅ Sufficient data,0.367236,,0.6,⚠️ Low data reliability
Kiribati,KIR,2010,0.584,,1851.596715648054,7.523803635364255,Low,Oceania,✅ Sufficient data,0.34105599999999997,,,⚠️ Low data reliability
Kiribati,KIR,2019,0.636,,1851.596715648054,7.523803635364255,Low,Oceania,✅ Sufficient data,0.404496,,0.584,⚠️ Low data reliability
Kiribati,KIR,2020,0.629,17.4,1851.596715648054,7.523803635364255,Low,Oceania,✅ Sufficient data,0.395641,,0.636,✅ Sufficient data
Kiribati,KIR,2021,0.627,17.29,1851.596715648054,7.523803635364255,Low,Oceania,✅ Sufficient data,0.393129,17.4,0.629,✅ Sufficient data
Kiribati,KIR,2022,0.628,,1851.596715648054,7.523803635364255,Low,Oceania,✅ Sufficient data,0.394384,17.29,0.627,⚠️ Low data reliability
Kiribati,KIR,2023,0.644,,1851.596715648054,7.523803635364255,Low,Oceania,✅ Sufficient data,0.41473600000000005,,0.628,⚠️ Low data reliability
Saint Kitts and Nevis,KNA,2010,0.79,,20581.67129207187,9.932156215618027,High,America,⚠️ Low data reliability,0.6241000000000001,,,⚠️ Low data reliability
Saint Kitts and Nevis,KNA,2019,0.838,,20581.67129207187,9.932156215618027,High,America,⚠️ Low data reliability,0.702244,,0.79,⚠️ Low data reliability
Saint Kitts and Nevis,KNA,2020,0.832,2.8,20581.67129207187,9.932156215618027,High,America,⚠️ Low data reliability,0.692224,,0.838,✅ Sufficient data
Saint Kitts and Nevis,KNA,2021,0.832,2.85,20581.67129207187,9.932156215618027,High,America,⚠️ Low data reliability,0.692224,2.8,0.832,✅ Sufficient data
Saint Kitts and Nevis,KNA,2022,0.838,,20581.67129207187,9.932156215618027,High,America,⚠️ Low data reliability,0.702244,2.85,0.832,⚠️ Low data reliability
Saint Kitts and Nevis,KNA,2023,0.84,,20581.67129207187,9.932156215618027,High,America,⚠️ Low data reliability,0.7055999999999999,,0.838,⚠️ Low data reliability
South Korea,KOR,2010,0.89,,32108.965176163107,10.376890559101245,High,Asia,✅ Sufficient data,0.7921,,,⚠️ Low data reliability
South Korea,KOR,2019,0.922,28.6,32108.965176163107,10.376890559101245,High,Asia,✅ Sufficient data,0.8500840000000001,,0.89,✅ Sufficient data
South Korea,KOR,2020,0.922,25.63,32108.965176163107,10.376890559101245,High,Asia,✅ Sufficient data,0.8500840000000001,28.6,0.922,✅ Sufficient data
South Korea,KOR,2021,0.926,25.81,32108.965176163107,10.376890559101245,High,Asia,✅ Sufficient data,0.8574760000000001,25.63,0.922,✅ Sufficient data
South Korea,KOR,2022,0.929,,32108.965176163107,10.376890559101245,High,Asia,✅ Sufficient data,0.8630410000000001,25.81,0.926,⚠️ Low data reliability
South Korea,KOR,2023,0.937,,32108.965176163107,10.376890559101245,High,Asia,✅ Sufficient data,0.8779690000000001,,0.929,⚠️ Low data reliability
Kuwait,KWT,2010,0.811,,26322.150097614904,10.17816607274162,High,Asia,✅ Sufficient data,0.6577210000000001,,,⚠️ Low data reliability
Kuwait,KWT,2019,0.838,,26322.150097614904,10.17816607274162,High,Asia,✅ Sufficient data,0.702244,,0.811,⚠️ Low data reliability
Kuwait,KWT,2020,0.826,2.1,26322.150097614904,10.17816607274162,High,Asia,✅ Sufficient data,0.6822759999999999,,0.838,✅ Sufficient data
Kuwait,KWT,2021,0.836,1.97,26322.150097614904,10.17816607274162,High,Asia,✅ Sufficient data,0.698896,2.1,0.826,✅ Sufficient data
Kuwait,KWT,2022,0.847,,26322.150097614904,10.17816607274162,High,Asia,✅ Sufficient data,0.717409,1.97,0.836,⚠️ Low data reliability
Kuwait,KWT,2023,0.852,,26322.150097614904,10.17816607274162,High,Asia,✅ Sufficient data,0.725904,,0.847,⚠️ Low data reliability
Laos,LAO,2010,0.557,,2538.064126372469,7.839156914453355,Lower-Middle,Asia,✅ Sufficient data,0.31024900000000005,,,⚠️ Low data reliability
Laos,LAO,2019,0.617,,2538.064126372469,7.839156914453355,Lower-Middle,Asia,✅ Sufficient data,0.380689,,0.557,⚠️ Low data reliability
Laos,LAO,2020,0.616,5.28,2538.064126372469,7.839156914453355,Lower-Middle,Asia,✅ Sufficient data,0.379456,,0.617,✅ Sufficient data
Laos,LAO,2021,0.615,5.23,2538.064126372469,7.839156914453355,Lower-Middle,Asia,✅ Sufficient data,0.378225,5.28,0.616,✅ Sufficient data
Laos,LAO,2022,0.62,,2538.064126372469,7.839156914453355,Lower-Middle,Asia,✅ Sufficient data,0.3844,5.23,0.615,⚠️ Low data reliability
Laos,LAO,2023,0.617,,2538.064126372469,7.839156914453355,Lower-Middle,Asia,✅ Sufficient data,0.380689,,0.62,⚠️ Low data reliability
Lebanon,LBN,2010,0.749,,6955.211306391046,8.847246485835784,Upper-Middle,Asia,✅ Sufficient data,0.561001,,,⚠️ Low data reliability
Lebanon,LBN,2019,0.76,,6955.211306391046,8.847246485835784,Upper-Middle,Asia,✅ Sufficient data,0.5776,,0.749,⚠️ Low data reliability
Lebanon,LBN,2020,0.742,0.93,6955.211306391046,8.847246485835784,Upper-Middle,Asia,✅ Sufficient data,0.5505639999999999,,0.76,✅ Sufficient data
Lebanon,LBN,2021,0.725,0.94,6955.211306391046,8.847246485835784,Upper-Middle,Asia,✅ Sufficient data,0.525625,0.93,0.742,✅ Sufficient data
Lebanon,LBN,2022,0.723,,6955.211306391046,8.847246485835784,Upper-Middle,Asia,✅ Sufficient data,0.522729,0.94,0.725,⚠️ Low data reliability
Lebanon,LBN,2023,0.752,,6955.211306391046,8.847246485835784,Upper-Middle,Asia,✅ Sufficient data,0.565504,,0.723,⚠️ Low data reliability
Liberia,LBR,2010,0.46,,633.5066933630263,6.4512705653928695,Low,Africa,✅ Sufficient data,0.2116,,,⚠️ Low data reliability
Liberia,LBR,2019,0.485,,633.5066933630263,6.4512705653928695,Low,Africa,✅ Sufficient data,0.235225,,0.46,⚠️ Low data reliability
Liberia,LBR,2020,0.483,6.54,633.5066933630263,6.4512705653928695,Low,Africa,✅ Sufficient data,0.233289,,0.485,✅ Sufficient data
Liberia,LBR,2021,0.484,6.66,633.5066933630263,6.4512705653928695,Low,Africa,✅ Sufficient data,0.234256,6.54,0.483,✅ Sufficient data
Liberia,LBR,2022,0.487,,633.5066933630263,6.4512705653928695,Low,Africa,✅ Sufficient data,0.237169,6.66,0.484,⚠️ Low data reliability
Liberia,LBR,2023,0.51,,633.5066933630263,6.4512705653928695,Low,Africa,✅ Sufficient data,0.2601,,0.487,⚠️ Low data reliability
Libya,LBY,2010,0.774,,7926.744452493747,8.977997694711073,Upper-Middle,Africa,✅ Sufficient data,0.599076,,,⚠️ Low data reliability
Libya,LBY,2019,0.756,,7926.744452493747,8.977997694711073,Upper-Middle,Africa,✅ Sufficient data,0.571536,,0.774,⚠️ Low data reliability
Libya,LBY,2020,0.737,5.57,7926.744452493747,8.977997694711073,Upper-Middle,Africa,✅ Sufficient data,0.543169,,0.756,✅ Sufficient data
Libya,LBY,2021,0.746,5.52,7926.744452493747,8.977997694711073,Upper-Middle,Africa,✅ Sufficient data,0.556516,5.57,0.737,✅ Sufficient data
Libya,LBY,2022,0.746,,7926.744452493747,8.977997694711073,Upper-Middle,Africa,✅ Sufficient data,0.556516,5.52,0.746,⚠️ Low data reliability
Libya,LBY,2023,0.721,,7926.744452493747,8.977997694711073,Upper-Middle,Africa,✅ Sufficient data,0.519841,,0.746,⚠️ Low data reliability
Saint Lucia,LCA,2010,0.731,,10257.830624519698,9.235796656262858,Upper-Middle,America,✅ Sufficient data,0.534361,,,⚠️ Low data reliability
Saint Lucia,LCA,2019,0.733,,10257.830624519698,9.235796656262858,Upper-Middle,America,✅ Sufficient data,0.537289,,0.731,⚠️ Low data reliability
Saint Lucia,LCA,2020,0.724,6.79,10257.830624519698,9.235796656262858,Upper-Middle,America,✅ Sufficient data,0.524176,,0.733,✅ Sufficient data
Saint Lucia,LCA,2021,0.717,6.77,10257.830624519698,9.235796656262858,Upper-Middle,America,✅ Sufficient data,0.5140889999999999,6.79,0.724,✅ Sufficient data
Saint Lucia,LCA,2022,0.725,,10257.830624519698,9.235796656262858,Upper-Middle,America,✅ Sufficient data,0.525625,6.77,0.717,⚠️ Low data reliability
Saint Lucia,LCA,2023,0.748,,10257.830624519698,9.235796656262858,Upper-Middle,America,✅ Sufficient data,0.559504,,0.725,⚠️ Low data reliability
Liechtenstein,LIE,2010,0.916,,12856.822455578022,9.461629879824867,Upper-Middle,Europe,⚠️ Low data reliability,0.839056,,,⚠️ Low data reliability
Liechtenstein,LIE,2019,0.94,,12856.822455578022,9.461629879824867,Upper-Middle,Europe,⚠️ Low data reliability,0.8835999999999999,,0.916,⚠️ Low data reliability
Liechtenstein,LIE,2020,0.933,,12856.822455578022,9.461629879824867,Upper-Middle,Europe,⚠️ Low data reliability,0.8704890000000001,,0.94,⚠️ Low data reliability
Liechtenstein,LIE,2021,0.936,,12856.822455578022,9.461629879824867,Upper-Middle,Europe,⚠️ Low data reliability,0.8760960000000001,,0.933,⚠️ Low data reliability
Liechtenstein,LIE,2022,0.942,,12856.822455578022,9.461629879824867,Upper-Middle,Europe,⚠️ Low data reliability,0.8873639999999999,,0.936,⚠️ Low data reliability
Liechtenstein,LIE,2023,0.938,,12856.822455578022,9.461629879824867,Upper-Middle,Europe,⚠️ Low data reliability,0.8798439999999998,,0.942,⚠️ Low data reliability
Sri Lanka,LKA,2010,0.735,,4313.433735230386,8.3694895562172,Lower-Middle,Asia,✅ Sufficient data,0.540225,,,⚠️ Low data reliability
Sri Lanka,LKA,2019,0.775,,4313.433735230386,8.3694895562172,Lower-Middle,Asia,✅ Sufficient data,0.6006250000000001,,0.735,⚠️ Low data reliability
Sri Lanka,LKA,2020,0.777,14.86,4313.433735230386,8.3694895562172,Lower-Middle,Asia,✅ Sufficient data,0.6037290000000001,,0.775,✅ Sufficient data
Sri Lanka,LKA,2021,0.783,16.27,4313.433735230386,8.3694895562172,Lower-Middle,Asia,✅ Sufficient data,0.613089,14.86,0.777,✅ Sufficient data
Sri Lanka,LKA,2022,0.78,,4313.433735230386,8.3694895562172,Lower-Middle,Asia,✅ Sufficient data,0.6084,16.27,0.783,⚠️ Low data reliability
Sri Lanka,LKA,2023,0.776,,4313.433735230386,8.3694895562172,Lower-Middle,Asia,✅ Sufficient data,0.602176,,0.78,⚠️ Low data reliability
Lesotho,LSO,2010,0.47,,995.402556043642,6.903147234276935,Low,Africa,✅ Sufficient data,0.22089999999999999,,,⚠️ Low data reliability
Lesotho,LSO,2019,0.528,,995.402556043642,6.903147234276935,Low,Africa,✅ Sufficient data,0.27878400000000003,,0.47,⚠️ Low data reliability
Lesotho,LSO,2020,0.53,20.77,995.402556043642,6.903147234276935,Low,Africa,✅ Sufficient data,0.28090000000000004,,0.528,✅ Sufficient data
Lesotho,LSO,2021,0.522,20.57,995.402556043642,6.903147234276935,Low,Africa,✅ Sufficient data,0.272484,20.77,0.53,✅ Sufficient data
Lesotho,LSO,2022,0.521,,995.402556043642,6.903147234276935,Low,Africa,✅ Sufficient data,0.27144100000000004,20.57,0.522,⚠️ Low data reliability
Lesotho,LSO,2023,0.55,,995.402556043642,6.903147234276935,Low,Africa,✅ Sufficient data,0.30250000000000005,,0.521,⚠️ Low data reliability
Lithuania,LTU,2010,0.846,,17786.900458662298,9.78621753606265,Upper-Middle,Europe,✅ Sufficient data,0.7157159999999999,,,⚠️ Low data reliability
Lithuania,LTU,2019,0.886,26.1,17786.900458662298,9.78621753606265,Upper-Middle,Europe,✅ Sufficient data,0.784996,,0.846,✅ Sufficient data
Lithuania,LTU,2020,0.88,28.07,17786.900458662298,9.78621753606265,Upper-Middle,Europe,✅ Sufficient data,0.7744,26.1,0.886,✅ Sufficient data
Lithuania,LTU,2021,0.875,27.91,17786.900458662298,9.78621753606265,Upper-Middle,Europe,✅ Sufficient data,0.765625,28.07,0.88,✅ Sufficient data
Lithuania,LTU,2022,0.879,,17786.900458662298,9.78621753606265,Upper-Middle,Europe,✅ Sufficient data,0.772641,27.91,0.875,⚠️ Low data reliability
Lithuania,LTU,2023,0.895,,17786.900458662298,9.78621753606265,Upper-Middle,Europe,✅ Sufficient data,0.801025,,0.879,⚠️ Low data reliability
Luxembourg,LUX,2010,0.912,,107599.5764292152,11.586171990170616,High,Europe,✅ Sufficient data,0.831744,,,⚠️ Low data reliability
Luxembourg,LUX,2019,0.925,,107599.5764292152,11.586171990170616,High,Europe,✅ Sufficient data,0.8556250000000001,,0.912,⚠️ Low data reliability
Luxembourg,LUX,2020,0.921,8.93,107599.5764292152,11.586171990170616,High,Europe,✅ Sufficient data,0.848241,,0.925,✅ Sufficient data
Luxembourg,LUX,2021,0.927,9.02,107599.5764292152,11.586171990170616,High,Europe,✅ Sufficient data,0.8593290000000001,8.93,0.921,✅ Sufficient data
Luxembourg,LUX,2022,0.927,,107599.5764292152,11.586171990170616,High,Europe,✅ Sufficient data,0.8593290000000001,9.02,0.927,⚠️ Low data reliability
Luxembourg,LUX,2023,0.922,,107599.5764292152,11.586171990170616,High,Europe,✅ Sufficient data,0.8500840000000001,,0.927,⚠️ Low data reliability
Latvia,LVA,2010,0.827,,15564.866089755047,9.65277147954638,Upper-Middle,Europe,✅ Sufficient data,0.6839289999999999,,,⚠️ Low data reliability
Latvia,LVA,2019,0.873,,15564.866089755047,9.65277147954638,Upper-Middle,Europe,✅ Sufficient data,0.762129,,0.827,⚠️ Low data reliability
Latvia,LVA,2020,0.873,18.74,15564.866089755047,9.65277147954638,Upper-Middle,Europe,✅ Sufficient data,0.762129,,0.873,✅ Sufficient data
Latvia,LVA,2021,0.865,19.42,15564.866089755047,9.65277147954638,Upper-Middle,Europe,✅ Sufficient data,0.748225,18.74,0.873,✅ Sufficient data
Latvia,LVA,2022,0.879,,15564.866089755047,9.65277147954638,Upper-Middle,Europe,✅ Sufficient data,0.772641,19.42,0.865,⚠️ Low data reliability
Latvia,LVA,2023,0.889,,15564.866089755047,9.65277147954638,Upper-Middle,Europe,✅ Sufficient data,0.790321,,0.879,⚠️ Low data reliability
Morocco,MAR,2010,0.604,,3279.0074218750024,8.095296040298933,Lower-Middle,Africa,✅ Sufficient data,0.364816,,,⚠️ Low data reliability
Morocco,MAR,2019,0.684,,3279.0074218750024,8.095296040298933,Lower-Middle,Africa,✅ Sufficient data,0.46785600000000005,,0.604,⚠️ Low data reliability
Morocco,MAR,2020,0.683,3.67,3279.0074218750024,8.095296040298933,Lower-Middle,Africa,✅ Sufficient data,0.4664890000000001,,0.684,✅ Sufficient data
Morocco,MAR,2021,0.688,3.68,3279.0074218750024,8.095296040298933,Lower-Middle,Africa,✅ Sufficient data,0.47334399999999993,3.67,0.683,✅ Sufficient data
Morocco,MAR,2022,0.698,,3279.0074218750024,8.095296040298933,Lower-Middle,Africa,✅ Sufficient data,0.4872039999999999,3.68,0.688,⚠️ Low data reliability
Morocco,MAR,2023,0.71,,3279.0074218750024,8.095296040298933,Lower-Middle,Africa,✅ Sufficient data,0.5041,,0.698,⚠️ Low data reliability
Monaco,MCO,2020,,15.5,,,,,,,,,⚠️ Low data reliability
Monaco,MCO,2021,,15.42,,,,,,,15.5,,⚠️ Low data reliability
Moldova,MDA,2010,0.716,,3439.142497948459,8.14297744544136,Lower-Middle,Europe,✅ Sufficient data,0.512656,,,⚠️ Low data reliability
Moldova,MDA,2019,0.773,,3439.142497948459,8.14297744544136,Lower-Middle,Europe,✅ Sufficient data,0.597529,,0.716,⚠️ Low data reliability
Moldova,MDA,2020,0.765,14.79,3439.142497948459,8.14297744544136,Lower-Middle,Europe,✅ Sufficient data,0.585225,,0.773,✅ Sufficient data
Moldova,MDA,2021,0.767,14.92,3439.142497948459,8.14297744544136,Lower-Middle,Europe,✅ Sufficient data,0.5882890000000001,14.79,0.765,✅ Sufficient data
Moldova,MDA,2022,0.763,,3439.142497948459,8.14297744544136,Lower-Middle,Europe,✅ Sufficient data,0.582169,14.92,0.767,⚠️ Low data reliability
Moldova,MDA,2023,0.785,,3439.142497948459,8.14297744544136,Lower-Middle,Europe,✅ Sufficient data,0.616225,,0.763,⚠️ Low data reliability
Madagascar,MDG,2010,0.488,,443.9294806301365,6.095665722408214,Low,Africa,✅ Sufficient data,0.238144,,,⚠️ Low data reliability
Madagascar,MDG,2019,0.498,,443.9294806301365,6.095665722408214,Low,Africa,✅ Sufficient data,0.248004,,0.488,⚠️ Low data reliability
Madagascar,MDG,2020,0.486,6.25,443.9294806301365,6.095665722408214,Low,Africa,✅ Sufficient data,0.236196,,0.498,✅ Sufficient data
Madagascar,MDG,2021,0.484,6.31,443.9294806301365,6.095665722408214,Low,Africa,✅ Sufficient data,0.234256,6.25,0.486,✅ Sufficient data
Madagascar,MDG,2022,0.487,,443.9294806301365,6.095665722408214,Low,Africa,✅ Sufficient data,0.237169,6.31,0.484,⚠️ Low data reliability
Madagascar,MDG,2023,0.487,,443.9294806301365,6.095665722408214,Low,Africa,✅ Sufficient data,0.237169,,0.487,⚠️ Low data reliability
Maldives,MDV,2010,0.692,,9996.727996301994,9.210013118064662,Upper-Middle,Asia,✅ Sufficient data,0.47886399999999996,,,⚠️ Low data reliability
Maldives,MDV,2019,0.753,,9996.727996301994,9.210013118064662,Upper-Middle,Asia,✅ Sufficient data,0.567009,,0.692,⚠️ Low data reliability
Maldives,MDV,2020,0.737,2.12,9996.727996301994,9.210013118064662,Upper-Middle,Asia,✅ Sufficient data,0.543169,,0.753,✅ Sufficient data
Maldives,MDV,2021,0.753,2.22,9996.727996301994,9.210013118064662,Upper-Middle,Asia,✅ Sufficient data,0.567009,2.12,0.737,✅ Sufficient data
Maldives,MDV,2022,0.762,,9996.727996301994,9.210013118064662,Upper-Middle,Asia,✅ Sufficient data,0.580644,2.22,0.753,⚠️ Low data reliability
Maldives,MDV,2023,0.766,,9996.727996301994,9.210013118064662,Upper-Middle,Asia,✅ Sufficient data,0.586756,,0.762,⚠️ Low data reliability
Mexico,MEX,2010,0.747,,9886.476242349456,9.198923066118445,Upper-Middle,America,✅ Sufficient data,0.558009,,,⚠️ Low data reliability
Mexico,MEX,2019,0.781,,9886.476242349456,9.198923066118445,Upper-Middle,America,✅ Sufficient data,0.6099610000000001,,0.747,⚠️ Low data reliability
Mexico,MEX,2020,0.757,6.73,9886.476242349456,9.198923066118445,Upper-Middle,America,✅ Sufficient data,0.573049,,0.781,✅ Sufficient data
Mexico,MEX,2021,0.757,6.84,9886.476242349456,9.198923066118445,Upper-Middle,America,✅ Sufficient data,0.573049,6.73,0.757,✅ Sufficient data
Mexico,MEX,2022,0.781,,9886.476242349456,9.198923066118445,Upper-Middle,America,✅ Sufficient data,0.6099610000000001,6.84,0.757,⚠️ Low data reliability
Mexico,MEX,2023,0.789,,9886.476242349456,9.198923066118445,Upper-Middle,America,✅ Sufficient data,0.6225210000000001,,0.781,⚠️ Low data reliability
Marshall Islands,MHL,2019,0.722,,5159.977593983476,8.548687516214917,Lower-Middle,Oceania,⚠️ Low data reliability,0.521284,,,⚠️ Low data reliability
Marshall Islands,MHL,2020,0.727,20.11,5159.977593983476,8.548687516214917,Lower-Middle,Oceania,⚠️ Low data reliability,0.5285289999999999,,0.722,✅ Sufficient data
Marshall Islands,MHL,2021,0.729,20.04,5159.977593983476,8.548687516214917,Lower-Middle,Oceania,⚠️ Low data reliability,0.5314409999999999,20.11,0.727,✅ Sufficient data
Marshall Islands,MHL,2022,0.731,,5159.977593983476,8.548687516214917,Lower-Middle,Oceania,⚠️ Low data reliability,0.534361,20.04,0.729,⚠️ Low data reliability
Marshall Islands,MHL,2023,0.733,,5159.977593983476,8.548687516214917,Lower-Middle,Oceania,⚠️ Low data reliability,0.537289,,0.731,⚠️ Low data reliability
North Macedonia,MKD,2010,0.746,,5943.850990760692,8.690112517234223,Lower-Middle,Europe,✅ Sufficient data,0.556516,,,⚠️ Low data reliability
North Macedonia,MKD,2019,0.787,,5943.850990760692,8.690112517234223,Lower-Middle,Europe,✅ Sufficient data,0.6193690000000001,,0.746,⚠️ Low data reliability
North Macedonia,MKD,2020,0.766,7.96,5943.850990760692,8.690112517234223,Lower-Middle,Europe,✅ Sufficient data,0.586756,,0.787,✅ Sufficient data
North Macedonia,MKD,2021,0.764,7.91,5943.850990760692,8.690112517234223,Lower-Middle,Europe,✅ Sufficient data,0.583696,7.96,0.766,✅ Sufficient data
North Macedonia,MKD,2022,0.765,,5943.850990760692,8.690112517234223,Lower-Middle,Europe,✅ Sufficient data,0.585225,7.91,0.764,⚠️ Low data reliability
North Macedonia,MKD,2023,0.815,,5943.850990760692,8.690112517234223,Lower-Middle,Europe,✅ Sufficient data,0.664225,,0.765,⚠️ Low data reliability
Mali,MLI,2010,0.406,,884.7240438310662,6.785275781503411,Low,Africa,✅ Sufficient data,0.164836,,,⚠️ Low data reliability
Mali,MLI,2019,0.421,,884.7240438310662,6.785275781503411,Low,Africa,✅ Sufficient data,0.17724099999999998,,0.406,⚠️ Low data reliability
Mali,MLI,2020,0.407,4.14,884.7240438310662,6.785275781503411,Low,Africa,✅ Sufficient data,0.165649,,0.421,✅ Sufficient data
Mali,MLI,2021,0.408,4.09,884.7240438310662,6.785275781503411,Low,Africa,✅ Sufficient data,0.16646399999999997,4.14,0.407,✅ Sufficient data
Mali,MLI,2022,0.41,,884.7240438310662,6.785275781503411,Low,Africa,✅ Sufficient data,0.16809999999999997,4.09,0.408,⚠️ Low data reliability
Mali,MLI,2023,0.419,,884.7240438310662,6.785275781503411,Low,Africa,✅ Sufficient data,0.175561,,0.41,⚠️ Low data reliability
Malta,MLT,2010,0.862,,30073.40493684913,10.31139650325517,High,Europe,✅ Sufficient data,0.7430439999999999,,,⚠️ Low data reliability
Malta,MLT,2019,0.905,,30073.40493684913,10.31139650325517,High,Europe,✅ Sufficient data,0.819025,,0.862,⚠️ Low data reliability
Malta,MLT,2020,0.901,5.06,30073.40493684913,10.31139650325517,High,Europe,✅ Sufficient data,0.811801,,0.905,✅ Sufficient data
Malta,MLT,2021,0.912,4.96,30073.40493684913,10.31139650325517,High,Europe,✅ Sufficient data,0.831744,5.06,0.901,✅ Sufficient data
Malta,MLT,2022,0.915,,30073.40493684913,10.31139650325517,High,Europe,✅ Sufficient data,0.8372250000000001,4.96,0.912,⚠️ Low data reliability
Malta,MLT,2023,0.924,,30073.40493684913,10.31139650325517,High,Europe,✅ Sufficient data,0.8537760000000001,,0.915,⚠️ Low data reliability
Myanmar,MMR,2010,0.506,,1283.12693970283,7.157055299474212,Low,Asia,✅ Sufficient data,0.256036,,,⚠️ Low data reliability
Myanmar,MMR,2019,0.608,,1283.12693970283,7.157055299474212,Low,Asia,✅ Sufficient data,0.369664,,0.506,⚠️ Low data reliability
Myanmar,MMR,2020,0.615,3.56,1283.12693970283,7.157055299474212,Low,Asia,✅ Sufficient data,0.378225,,0.608,✅ Sufficient data
Myanmar,MMR,2021,0.599,3.57,1283.12693970283,7.157055299474212,Low,Asia,✅ Sufficient data,0.358801,3.56,0.615,✅ Sufficient data
Myanmar,MMR,2022,0.608,,1283.12693970283,7.157055299474212,Low,Asia,✅ Sufficient data,0.369664,3.57,0.599,⚠️ Low data reliability
Myanmar,MMR,2023,0.609,,1283.12693970283,7.157055299474212,Low,Asia,✅ Sufficient data,0.37088099999999996,,0.608,⚠️ Low data reliability
Montenegro,MNE,2010,0.806,,7309.762943425875,8.896966123138082,Upper-Middle,Europe,✅ Sufficient data,0.6496360000000001,,,⚠️ Low data reliability
Montenegro,MNE,2019,0.841,,7309.762943425875,8.896966123138082,Upper-Middle,Europe,✅ Sufficient data,0.7072809999999999,,0.806,⚠️ Low data reliability
Montenegro,MNE,2020,0.832,16.87,7309.762943425875,8.896966123138082,Upper-Middle,Europe,✅ Sufficient data,0.692224,,0.841,✅ Sufficient data
Montenegro,MNE,2021,0.84,15.45,7309.762943425875,8.896966123138082,Upper-Middle,Europe,✅ Sufficient data,0.7055999999999999,16.87,0.832,✅ Sufficient data
Montenegro,MNE,2022,0.844,,7309.762943425875,8.896966123138082,Upper-Middle,Europe,✅ Sufficient data,0.712336,15.45,0.84,⚠️ Low data reliability
Montenegro,MNE,2023,0.862,,7309.762943425875,8.896966123138082,Upper-Middle,Europe,✅ Sufficient data,0.7430439999999999,,0.844,⚠️ Low data reliability
